apartment_id,name,num_bedrooms,num_bathrooms,num_beds,area,maximum_guests,rating,review_count,like_count,bedType_name,roomType_name,propertyType_name,nightly_price_vnd,ward,district,city,latitude,longitude,amenities
69761,Cactusland Villa*One Bedroom Apartment with Living Room 104* Near Bui Vien Street,1,1,1,62,2,0,0,0,Queen Size,Phòng riêng,Căn hộ dịch vụ,683783.6808,,Quận 1,Hồ Chí Minh,10.761065,106.687043,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ""]"
28531,Luxury Apt. View LandMark81 (3bedroom),3,2,3,110,7,0,0,6,King size,Nguyên căn,Căn hộ chung cư,2.6607285100000002e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7937418,106.7239916,"[""Wifi"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Bể Bơi"",""Thang máy"",""Smart tivi""]"
27080,Superior Serviced Apartment 3 - Cozy and Affordable,1,1,1,30,2,5,1,4,King size,Nguyên căn,Căn hộ Studio,827651.3905,,Bình Thạnh,Hồ Chí Minh,10.7902162,106.7107121,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Wifi"",""TV"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Máy sấy""]"
20948," SaiGon Bed Station - Executive Apartment w Balcony near Bui Vien D1",1,1,1,35,5,0,0,2,Twins Bed,Phòng riêng,Căn hộ dịch vụ,612203.02,Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,10.764631,106.685518,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Khăn tắm"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy""]"
18015,Bui Vien Hotel - phòng 4 người,1,1,1,15,4,4,2,27,Bunk bed,Phòng riêng,Khác,612203.02,,Quận 1,Hồ Chí Minh,10.767419,106.693215,"[""Tủ lạnh"",""Wifi"",""Ban Công"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy""]"
33010,BV503 - Sunlight Full in Saigon Center,1,1,1,23,2,0,0,2,Queen Size,Phòng riêng,Căn hộ Studio,908179.6339,Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,10.767823,106.694231,"[""Tủ lạnh"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Xà phòng tắm"",""Thang máy"",""Máy sấy"",""Internet""]"
33776,Cho thuê căn hộ cao cấp 1 PN giá siêu tốt chuẩn 5* tại Vinhome Central Park,1,1,1,55,3,0,0,0,King size,Nguyên căn,Căn hộ dịch vụ,1.53050755e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7937418,106.7239916,"[""Cho thú cưng"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Hướng biển"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Bể bơi cá nhân"",""Nhà bếp""]"
33888,cho thuê căn hộ dịch vụ 2 PN ngắn ngày cao cấp 5* tại Vinhome Central park,2,2,2,85,6,0,0,0,King size,Nguyên căn,Căn hộ dịch vụ,1.8877044659000002e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7937418,106.7239916,"[""Cho thú cưng"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Hướng biển"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Bể bơi cá nhân"",""Nhà bếp""]"
42271,Hari Apartment Rivergate B15.21,1,1,1,27,2,0,0,2,Queen Size,Nguyên căn,Căn hộ Studio,918304.53,,Quận 4,Hồ Chí Minh,10.7603518,106.6964042,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Xà phòng tắm"",""Thang máy"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
12160,Banana Studio with relaxation place,1,1,1,,2,4,11,14,Real Bed,Phòng riêng,Căn hộ chung cư,754187.0281,Phường 2,Tân Bình,Hồ Chí Minh,10.806168,106.666168,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm""]"
34059,Cozrum Homes ✯ 1BR Lovely Studio @Business Centre,1,1,1,25,2,0,0,3,Queen Size,Phòng riêng,Căn hộ Studio,561107.6141,,Quận 1,Hồ Chí Minh,10.7762842,106.7009679,"[""Bếp điện"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
34922,"Vietlife's Culture Journey - Studio Room , Cozy and Simple #3After",1,1,1,25,2,0,0,1,Queen Size,Phòng riêng,Căn hộ dịch vụ,1.22440604e+06,Tân Phong,Quận 7,Hồ Chí Minh,10.7304572,106.7202389,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy chiếu phim"",""Máy sấy"",""Internet"",""Cửa sổ""]"
23136,Căn Hộ Dịch Vụ Vinhomes Central Park Ngắn Hạn - 2 Phòng ngủ,2,2,2,82,4,0,0,1,King size,Nguyên căn,Căn hộ chung cư,1.7346537109e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7894051,106.7142432,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Câu cá"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi""]"
28328,Leo's Apartment Elegant 2BRs ,2,2,2,80,5,0,0,1,King size,Nguyên căn,Căn hộ chung cư,2.1938059759e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7937418,106.7239916,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Khăn tắm"",""Thang máy"",""Smart tivi""]"
36780,"RedDoorz Cozy Modern Room, near Binh Tay Market - HO 2168",1,1,2,30,4,0,0,0,Queen Size,Phòng riêng,Căn hộ Studio,642813.171,,Quận 6,Hồ Chí Minh,10.7530033,106.6496648,"[""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ""]"
27267,ChiuchiuZOE 4BR House,4,4,5,100,12,4,10,5,Queen Size,Nguyên căn,Nhà riêng,3.5714982336000004e+06,,Quận 1,Hồ Chí Minh,10.7861408,106.6991387,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy""]"
25670,"Khám phá Căn hộ 3 Phòng ngủ, Nội thất Tinh tế, Quang cảnh Thành phố gần Quận 1",3,2,3,105,7,0,0,0,Queen Size,Nguyên căn,Căn hộ chung cư,2.47235835e+06,Phường 6,Quận 4,Hồ Chí Minh,10.7621804,106.6991261,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
69998,"[Aurora Western Village ] ✡ ✡ ✡ Suites Double ( 1 bed, kitchen) #2 - cho thuê 14 ngày",1,1,1,30,3,0,0,0,King size,Phòng riêng,Căn hộ dịch vụ,1.5321557888999998e+06,Thảo Điền,Quận 2,Hồ Chí Minh,10.8052809,106.7313764,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Xà phòng tắm"",""Thang máy"",""Máy sấy""]"
26584,The memorization_free pool+gym,1,1,1,32,2,0,0,11,Queen Size,Nguyên căn,Căn hộ Studio,765253.775,Phường 6,Quận 4,Hồ Chí Minh,10.7637443,106.6999369,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Bể Bơi"",""Khăn tắm"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
68404,Homestay gần chợ Bà Chiểu Market,1,1,1,25,2,0,0,7,King size,Phòng riêng,Căn hộ Studio,270311.17960000003,,Bình Thạnh,Hồ Chí Minh,10.808325,106.6950765,"[""Tủ lạnh"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ""]"
39250,Căn hộ Mini - Ly Chinh Thang - Quận 3,1,1,1,20,2,0,0,9,King size,Phòng riêng,Căn hộ Studio,408056.85909999994,,Quận 3,Hồ Chí Minh,10.7834075,106.6840938,"[""Bếp điện"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Không hút thuốc"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy"",""Cửa sổ""]"
24899,Piglet homestay No.4 Double room,1,1,1,25,2,0,0,48,Queen Size,Phòng riêng,Nhà riêng,458210.41420000006,Phường 8,Quận 3,Hồ Chí Minh,10.791197,106.686825,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""Ban Công"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Khăn tắm"",""Xà phòng tắm"",""Máy sấy""]"
26583,HuDu home,1,1,1,45,3,0,0,6,Real Bed,Nguyên căn,Căn hộ chung cư,1.1773135e+06,Phường 9,Phú Nhuận,Hồ Chí Minh,10.8018255,106.6792596,"[""Không hút thuốc""]"
24406,Căn hộ đẳng cấp 5 sao Vinhome Central Park hiện đại bậc nhất Tân Cảng,2,2,2,79,6,0,0,2,Queen Size,Nguyên căn,Căn hộ dịch vụ,1.6223380030000003e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7956957,106.7188272,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
31821,Suite Apartment with || Balcony || Full Kitchen ||  In Dist 1 - HO 1687,1,1,1,40,2,5,1,4,Queen Size,Nguyên căn,Căn hộ chung cư,550982.718,Đa Kao,Quận 1,Hồ Chí Minh,10.791852855193,106.70174309839,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
12361,Lee's EverRich Resort ,1,1,1,35,2,0,0,14,Queen Size,Nguyên căn,Căn hộ Studio,1.4184273048e+06,Phường 4,Quận 5,Hồ Chí Minh,10.7607708,106.6806127,"[""Bếp điện"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi""]"
66681,"Penhouse for rent in floor 7, 80m2, Full option",1,1,1,80,4,0,0,0,Couch,Nguyên căn,Căn hộ chung cư,1.5203826538999998e+06,Phường 4,Tân Bình,Hồ Chí Minh,10.797861,106.6583893,"[""Cho thú cưng"",""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Giấy vệ sinh"",""Bếp Ga"",""Khăn tắm"",""Thang máy"",""Smart tivi"",""Tủ đựng rượu"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
30885,Nature Apartment,2,2,2,95,4,0,0,5,Queen Size,Nguyên căn,Căn hộ chung cư,1.071355285e+06,Phường 1,Quận 4,Hồ Chí Minh,10.7561489,106.6918671,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
20527,24h Saigon Hotel: Phòng kén phi thuyền tiêu chuẩn 2 người ★ Phố đi bộ Nguyễn Huệ - Chợ Bến Thành ★ Nền cát biển - Địa điểm check in ưa thích,1,1,1,68,2,4,4,215,Real Bed,Phòng riêng,Khác,255006.1041,Cô Giang,Quận 1,Hồ Chí Minh,10.765267,106.6933729,"[""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy""]"
33957,cho thuê căn hộ dịch vụ 2 PN ngắn ngày cao cấp 5* tại Vinhome Central park,2,2,2,85,6,0,0,0,King size,Nguyên căn,Căn hộ dịch vụ,1.8877044659000002e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7937418,106.7239916,"[""Cho thú cưng"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Hướng biển"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Bể bơi cá nhân"",""Nhà bếp""]"
30607,RedDoorz Super Cozy Twin Bed Near Russian Market - HO 1163,1,1,2,25,2,0,0,3,Queen Size,Phòng riêng,Căn hộ dịch vụ,510247.6709,Cô Giang,Quận 1,Hồ Chí Minh,10.763785248132,106.69545302272,"[""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy""]"
27694,KIM SPA HOMESTAY RẺ - SẠCH - THOẢI MÁI - 60MÉT ĐẾN CHỢ BẾN THÀNH 01,1,1,2,28,3,0,0,0,Twins Bed,Nguyên căn,Căn hộ chung cư,714393.8318,Bến Thành,Quận 1,Hồ Chí Minh,10.7721868,106.6975638,"[""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm""]"
18244,5-star Luxury Apartment In Saigon - Vinhomes Central Park 6A,2,2,2,80,4,0,0,4,Real Bed,Nguyên căn,Căn hộ chung cư,2.00143295e+06,,Bình Thạnh,Hồ Chí Minh,10.7947506,106.7219896,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Thang máy"",""Máy sấy""]"
40557,Amavi Luxe - VINHOMES SPACIOUS APT ,2,2,2,80,6,0,0,1,King size,Nguyên căn,Căn hộ chung cư,1.53050755e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7961724,106.7211827,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Câu cá"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Internet"",""Cửa sổ"",""Bể bơi cá nhân"",""Nhà bếp""]"
29775,RIVERGATE APARTMENT 5Mins Ben Thanh City,2,2,2,74,6,5,4,9,King size,Nguyên căn,Căn hộ dịch vụ,1.5321557888999998e+06,Phường 6,Quận 4,Hồ Chí Minh,10.7666502,106.7029143,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Xà phòng tắm"",""Thang máy"",""Máy sấy""]"
18794,Airhomes (Rainbow Studio-King Bed),1,1,1,30,2,0,0,1,King size,Nguyên căn,Căn hộ dịch vụ,565110.48,,Tân Bình,Hồ Chí Minh,10.8132522,106.6684853,"[""Cho thú cưng"",""Bếp điện"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Wifi"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy""]"
69146,"SGN007 // Studio with 3 beds, full kitchen near TSN Airport",1,1,3,30,6,0,0,0,Queen Size,Phòng riêng,Căn hộ Studio,2.5510028918000003e+06,,Tân Bình,Hồ Chí Minh,10.8094007,106.664662,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Cửa sổ"",""Nhà bếp""]"
30969,*RedDoorz* Apartment @ Nguyen Thi Minh Khai Street - HO 1679,1,1,1,25,2,0,0,5,Queen Size,Phòng riêng,Căn hộ dịch vụ,510247.6709,Bến Nghé,Quận 1,Hồ Chí Minh,10.785116,106.7001764,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Smart tivi""]"
35126,Luxury Dormitory 6 Beds In The Heart Of City,1,3,6,28,6,0,0,0,Bunk bed,Phòng riêng,Khác,1.4127762e+06,,Quận 1,Hồ Chí Minh,10.777426949944,106.70463690556,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Thang máy"",""Smart tivi"",""Cửa sổ"",""Nhà bếp""]"
19054,Gio Homestay - Room 1,1,1,1,14,2,0,0,0,King size,Phòng riêng,Nhà riêng,663298.4259,,Quận 1,Hồ Chí Minh,10.7699468,106.6971929,"[""Bếp điện"",""Tủ lạnh"",""Wifi"",""Phù hợp với trẻ nhỏ"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy""]"
14790,The Old Vietnamese Style Homestay @ District 1,1,1,1,19,2,0,0,1,Queen Size,Phòng riêng,Căn hộ Studio,1.15376723e+06,Bến Nghé,Quận 1,Hồ Chí Minh,10.7776119,106.6975964,"[""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm""]"
33302,Justyle ★ Modern and Fully-equipped King Studio in Central | Room 5,1,1,1,38,3,0,0,5,Queen Size,Nguyên căn,Căn hộ Studio,1.5295656992e+06,Phường 6,Quận 3,Hồ Chí Minh,10.7776715,106.6913636,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Nhà bếp""]"
25586,"The Cosiana 2 - Studio tại trung tâm quận 1, thiết kế tối giản, đối diện chợ Bến Thành ",2,1,2,45,6,5,1,29,Queen Size,Nguyên căn,Căn hộ Studio,765253.775,,Quận 1,Hồ Chí Minh,10.769649,106.70039,"[""Cho thú cưng"",""Bếp điện"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Cửa sổ""]"
